        j  time(year)     depth(m)   Du(kPa) sigv(kPa)  sigve(kPa)  Phi   e     Gamma(KN/m3)    Kz(m/s) Cv(m2/s)     Gib_fact    Du/(Du_b+sigve_b)     z/h(t) SAR soil_type depthi(m) j_top zi_top z_top
        49       988093.4      -2808.3047      4651.2886     29552.8670     24901.5781         0.2185         0.2795        22.5045     0.00000000028558     0.00000014169427         1.1833         0.1574         0.0411    0.000000000083  1     -20324.781   38 -15667.01953 -17735.43555
        50       988093.4      -3012.7793      4580.6865     29552.8670     24972.1797         0.2183         0.2793        22.5068     0.00000000028538     0.00000000000000  *************         0.1550         0.0000    0.000000000083  1     -20748.215   38 -15667.01953 -17735.43555
     
        37      1097881.5          0.0000         0.0000         0.0000         0.0000         0.6682         2.0140        15.3086     0.00001017980412 ********************         0.0000         0.0000         0.6106    0.000000000091  4     -15243.586   37 -15243.58594 -17521.39648
        38      1097881.5       -423.4336       961.7047      1081.4778       119.7731         0.4192         0.7218        19.2925     0.00000000219228     0.00000023267486         0.9310         0.0308         0.5304    0.000000000091  3     -15667.020   37 -15243.58594 -17521.39648
        39      1097881.5       -846.8652      1774.7489      3455.0456      1680.2968         0.3214         0.4736        20.8581     0.00000000102455     0.00000022627701         0.9441         0.0568         0.4503    0.000000000091  3     -16090.452   37 -15243.58594 -17521.39648
        40      1097881.5      -1082.0332      2398.0876      5856.6513      3458.5637         0.2886         0.4057        21.3822     0.00000000083222     0.00000023574570         0.9249         0.0768         0.4058    0.000000000091  3     -16513.885   37 -15243.58594 -17521.39648
        41      1097881.5      -1299.5312      2798.5032      8258.2569      5459.7539         0.2867         0.4020        21.4125     0.00000000116520     0.00000033491514         0.7760         0.0896         0.3647    0.000000000091  2     -16937.318   37 -15243.58594 -17521.39648
        42      1097881.5      -1527.5898      3154.9351     10775.0422      7620.1069         0.2729         0.3753        21.6339     0.00000000107377     0.00000034350816         0.7662         0.1010         0.3215    0.000000000091  2     -17360.752   37 -15243.58594 -17521.39648
        43      1097881.5      -1750.3008      3461.0464     13338.3897      9877.3438         0.2617         0.3545        21.8121     0.00000000100760     0.00000035174662         0.7572         0.1109         0.2794    0.000000000091  2     -17784.184   37 -15243.58594 -17521.39648
        44      1097881.5      -1969.1035      3720.5166     15901.7373     12181.2207         0.2525         0.3378        21.9602     0.00000000095713     0.00000035956384         0.7489         0.1192         0.2380    0.000000000091  2     -18207.617   37 -15243.58594 -17521.39648
        45      1097881.5      -2184.8594      3930.9268     18465.0848     14534.1582         0.2445         0.3236        22.0879     0.00000000091658     0.00000036707195         0.7412         0.1259         0.1972    0.000000000091  2     -18631.051   37 -15243.58594 -17521.39648
        46      1097881.5      -2398.1094      4393.0835     21028.4370     16635.3535         0.2379         0.3122        22.1932     0.00000000031565     0.00000013333005         1.2299         0.1407         0.1568    0.000000000091  1     -19054.482   37 -15243.58594 -17521.39648
        47      1097881.5      -2608.1172      4726.1577     23577.9903     18851.8320         0.2320         0.3021        22.2880     0.00000000030600     0.00000013567602         1.2192         0.1514         0.1171    0.000000000091  1     -19477.916   37 -15243.58594 -17521.39648
        48      1097881.5      -2816.3926      4938.0698     26125.9168     21187.8477         0.2264         0.2926        22.3780     0.00000000029726     0.00000013805939         1.2086         0.1582         0.0777    0.000000000091  1     -19901.350   37 -15243.58594 -17521.39648
        49      1097881.5      -3023.0586      5007.4492     31221.7550     26214.3066         0.2159         0.2754        22.5453     0.00000000028196     0.00000014294100         1.1878         0.1604         0.0386    0.000000000091  1     -20324.781   37 -15243.58594 -17521.39648
        50      1097881.5      -3226.8184      4938.0698     31221.7550     26283.6855         0.2158         0.2752        22.5475     0.00000000028177     0.00000000000000  *************         0.1582         0.0000    0.000000000091  1     -20748.215   37 -15243.58594 -17521.39648
     
        36      1207669.8          0.0000         0.0000         0.0000         0.0000         0.6682         2.0140        15.3086     0.00001017980412     0.00000000000000  *************         0.0000         0.6163    0.000000000091  4     -14820.153   36 -14820.15332 -17297.13867
        37      1207669.8       -423.4316        18.2186       506.3435       488.1249         0.3898         0.6387        19.7640     0.00000015053098     0.00001993468504         0.1016         0.0006         0.5406    0.000000000091  4     -15243.586   36 -14820.15332 -17297.13867
        38      1207669.8       -846.8672      1245.9966      2754.1628      1508.1663         0.3260         0.4837        20.7837     0.00000000105694     0.00000022541100         0.9556         0.0379         0.4650    0.000000000091  3     -15667.020   36 -14820.15332 -17297.13867
        39      1207669.8      -1105.3145      2083.8691      5127.7306      3043.8616         0.2946         0.4177        21.2858     0.00000000086340     0.00000023354468         0.9389         0.0634         0.4189    0.000000000091  3     -16090.452   36 -14820.15332 -17297.13867
        40      1207669.8      -1326.4961      2770.1917      7529.3362      4759.1445         0.2731         0.3757        21.6305     0.00000000075912     0.00000024244915         0.9214         0.0842         0.3794    0.000000000091  3     -16513.885   36 -14820.15332 -17297.13867
        41      1207669.8      -1537.4922      3203.8359      9930.9419      6727.1060         0.2781         0.3853        21.5501     0.00000000110708     0.00000034005200         0.7781         0.0974         0.3417    0.000000000091  2     -16937.318   36 -14820.15332 -17297.13867
        42      1207669.8      -1762.0996      3577.8960     12447.7271      8869.8311         0.2664         0.3631        21.7375     0.00000000103453     0.00000034815002         0.7690         0.1088         0.3016    0.000000000091  2     -17360.752   36 -14820.15332 -17297.13867
        43      1207669.8      -1982.4336      3888.8245     15011.0747     11122.2500         0.2565         0.3450        21.8955     0.00000000097871     0.00000035603523         0.7604         0.1182         0.2623    0.000000000091  2     -17784.184   36 -14820.15332 -17297.13867
        44      1207669.8      -2199.4434      4144.1445     17574.4223     13430.2773         0.2481         0.3300        22.0305     0.00000000093450     0.00000036360225         0.7524         0.1260         0.2235    0.000000000091  2     -18207.617   36 -14820.15332 -17297.13867
        45      1207669.8      -2413.7656      4348.4795     20137.7698     15789.2900         0.2407         0.3170        22.1487     0.00000000089816     0.00000037091559         0.7450         0.1322         0.1852    0.000000000091  2     -18631.051   36 -14820.15332 -17297.13867
        46      1207669.8      -2625.8242      4787.7905     22701.1220     17913.3320         0.2344         0.3062        22.2491     0.00000000030990     0.00000013469372         1.2363         0.1456         0.1474    0.000000000091  1     -19054.482   36 -14820.15332 -17297.13867
        47      1207669.8      -2834.7871      5100.9355     25250.6752     20149.7402         0.2288         0.2967        22.3392     0.00000000030099     0.00000013701039         1.2258         0.1551         0.1101    0.000000000091  1     -19477.916   36 -14820.15332 -17297.13867
        48      1207669.8      -3042.1367      5295.4531     27798.6018     22503.1484         0.2234         0.2877        22.4249     0.00000000029285     0.00000013936643         1.2154         0.1610         0.0730    0.000000000091  1     -19901.350   36 -14820.15332 -17297.13867
        49      1207669.8      -3247.9785      5363.6924     32894.4400     27530.7480         0.2135         0.2714        22.5845     0.00000000027855     0.00000014417401         1.1949         0.1631         0.0363    0.000000000091  1     -20324.781   36 -14820.15332 -17297.13867
        50      1207669.8      -3451.0762      5295.4531     32894.4400     27598.9863         0.2133         0.2712        22.5865     0.00000000027838     0.00000000000000  *************         0.1610         0.0000    0.000000000091  1     -20748.215   36 -14820.15332 -17297.13867
