6 1 1227.67859 -9600 8
6 2 1227.67859 -9410.2041 7
6 3 1227.67859 -9220.4082 7
6 4 1227.67859 -9030.6123 7
6 5 1227.67859 -8840.81641 7
6 6 1227.67859 -8651.02051 7
6 7 1227.67859 -8461.22461 6
6 8 1227.67859 -8271.42871 6
6 9 1227.67859 -8081.63281 6
6 10 1227.67859 -7891.83691 6
6 11 1227.67859 -7702.04102 6
6 12 1227.67859 -7512.24512 5
6 13 1227.67859 -7322.44922 5
6 14 1227.67859 -7132.65332 5
6 15 1227.67859 -6942.85742 4
6 16 1227.67859 -6753.06152 4
6 17 1227.67859 -6563.26562 4
6 18 1227.67859 -6373.46973 4
6 19 1227.67859 -6183.67383 4
6 20 1227.67859 -5993.87793 4
6 21 1227.67859 -5804.08203 4
6 22 1227.67859 -5614.28613 4
6 23 1227.67859 -5424.48975 4
6 24 1227.67859 -5234.69385 4
6 25 1227.67859 -5044.89795 4
6 26 1227.67859 -4855.10205 3
6 27 1227.67859 -4665.30615 3
6 28 1227.67859 -4475.51025 2
6 29 1227.67859 -4285.71436 2
6 30 1227.67859 -4095.91846 2
6 31 1227.67859 -3906.12256 2
6 32 1227.67859 -3716.32666 2
6 33 1227.67859 -3526.53076 2
6 34 1227.67859 -3336.73486 2
6 35 1227.67859 -3146.93896 2
6 36 1227.67859 -2957.14307 2
6 37 1227.67859 -2767.34717 2
6 38 1227.67859 -2577.55127 2
6 39 1227.67859 -2387.75537 2
6 40 1227.67859 -2197.95947 2
6 41 1227.67859 -2008.16357 2
6 42 1227.67859 -1818.36768 2
6 43 1227.67859 -1628.57178 2
6 44 1227.67859 -1438.77588 2
6 45 1227.67859 -1248.97949 2
6 46 1227.67859 -1059.18359 2
6 47 1227.67859 -869.387695 2
6 48 1227.67859 -679.591797 2
6 49 1227.67859 -489.795898 1
6 50 1227.67859 -300 1
7 1 1473.21436 -9600 8
7 2 1473.21436 -9410.2041 7
7 3 1473.21436 -9220.4082 7
7 4 1473.21436 -9030.6123 7
7 5 1473.21436 -8840.81641 7
7 6 1473.21436 -8651.02051 7
7 7 1473.21436 -8461.22461 6
7 8 1473.21436 -8271.42871 6
7 9 1473.21436 -8081.63281 6
7 10 1473.21436 -7891.83691 6
7 11 1473.21436 -7702.04102 6
7 12 1473.21436 -7512.24512 5
7 13 1473.21436 -7322.44922 5
7 14 1473.21436 -7132.65332 5
7 15 1473.21436 -6942.85742 4
7 16 1473.21436 -6753.06152 4
7 17 1473.21436 -6563.26562 4
7 18 1473.21436 -6373.46973 4
7 19 1473.21436 -6183.67383 4
7 20 1473.21436 -5993.87793 4
7 21 1473.21436 -5804.08203 4
7 22 1473.21436 -5614.28613 4
7 23 1473.21436 -5424.48975 4
7 24 1473.21436 -5234.69385 4
7 25 1473.21436 -5044.89795 4
7 26 1473.21436 -4855.10205 3
7 27 1473.21436 -4665.30615 3
7 28 1473.21436 -4475.51025 2
7 29 1473.21436 -4285.71436 2
7 30 1473.21436 -4095.91846 2
7 31 1473.21436 -3906.12256 2
7 32 1473.21436 -3716.32666 2
7 33 1473.21436 -3526.53076 2
7 34 1473.21436 -3336.73486 2
7 35 1473.21436 -3146.93896 2
7 36 1473.21436 -2957.14307 2
7 37 1473.21436 -2767.34717 2
7 38 1473.21436 -2577.55127 2
7 39 1473.21436 -2387.75537 2
7 40 1473.21436 -2197.95947 2
7 41 1473.21436 -2008.16357 2
7 42 1473.21436 -1818.36768 2
7 43 1473.21436 -1628.57178 2
7 44 1473.21436 -1438.77588 2
7 45 1473.21436 -1248.97949 2
7 46 1473.21436 -1059.18359 2
7 47 1473.21436 -869.387695 2
7 48 1473.21436 -679.591797 2
7 49 1473.21436 -489.795898 1
7 50 1473.21436 -300 1
8 1 1718.75 -9600 8
8 2 1718.75 -9410.2041 7
8 3 1718.75 -9220.4082 7
8 4 1718.75 -9030.6123 7
8 5 1718.75 -8840.81641 7
8 6 1718.75 -8651.02051 7
8 7 1718.75 -8461.22461 6
8 8 1718.75 -8271.42871 6
8 9 1718.75 -8081.63281 6
8 10 1718.75 -7891.83691 6
8 11 1718.75 -7702.04102 6
8 12 1718.75 -7512.24512 5
8 13 1718.75 -7322.44922 5
8 14 1718.75 -7132.65332 5
8 15 1718.75 -6942.85742 4
8 16 1718.75 -6753.06152 4
8 17 1718.75 -6563.26562 4
8 18 1718.75 -6373.46973 4
8 19 1718.75 -6183.67383 4
8 20 1718.75 -5993.87793 4
8 21 1718.75 -5804.08203 4
8 22 1718.75 -5614.28613 4
8 23 1718.75 -5424.48975 4
8 24 1718.75 -5234.69385 4
8 25 1718.75 -5044.89795 4
8 26 1718.75 -4855.10205 3
8 27 1718.75 -4665.30615 3
8 28 1718.75 -4475.51025 2
8 29 1718.75 -4285.71436 2
8 30 1718.75 -4095.91846 2
8 31 1718.75 -3906.12256 2
8 32 1718.75 -3716.32666 2
8 33 1718.75 -3526.53076 2
8 34 1718.75 -3336.73486 2
8 35 1718.75 -3146.93896 2
8 36 1718.75 -2957.14307 2
8 37 1718.75 -2767.34717 2
8 38 1718.75 -2577.55127 2
8 39 1718.75 -2387.75537 2
8 40 1718.75 -2197.95947 2
8 41 1718.75 -2008.16357 2
8 42 1718.75 -1818.36768 2
8 43 1718.75 -1628.57178 2
8 44 1718.75 -1438.77588 2
8 45 1718.75 -1248.97949 2
8 46 1718.75 -1059.18359 2
8 47 1718.75 -869.387695 2
8 48 1718.75 -679.591797 2
8 49 1718.75 -489.795898 1
8 50 1718.75 -300 1
9 1 1964.28577 -9600 8
9 2 1964.28577 -9410.2041 7
9 3 1964.28577 -9220.4082 7
9 4 1964.28577 -9030.6123 7
9 5 1964.28577 -8840.81641 7
9 6 1964.28577 -8651.02051 7
9 7 1964.28577 -8461.22461 6
9 8 1964.28577 -8271.42871 6
9 9 1964.28577 -8081.63281 6
9 10 1964.28577 -7891.83691 6
9 11 1964.28577 -7702.04102 6
9 12 1964.28577 -7512.24512 5
9 13 1964.28577 -7322.44922 5
9 14 1964.28577 -7132.65332 5
9 15 1964.28577 -6942.85742 4
9 16 1964.28577 -6753.06152 4
9 17 1964.28577 -6563.26562 4
9 18 1964.28577 -6373.46973 4
9 19 1964.28577 -6183.67383 4
9 20 1964.28577 -5993.87793 4
9 21 1964.28577 -5804.08203 4
9 22 1964.28577 -5614.28613 4
9 23 1964.28577 -5424.48975 4
9 24 1964.28577 -5234.69385 4
9 25 1964.28577 -5044.89795 4
9 26 1964.28577 -4855.10205 3
9 27 1964.28577 -4665.30615 3
9 28 1964.28577 -4475.51025 2
9 29 1964.28577 -4285.71436 2
9 30 1964.28577 -4095.91846 2
9 31 1964.28577 -3906.12256 2
9 32 1964.28577 -3716.32666 2
9 33 1964.28577 -3526.53076 2
9 34 1964.28577 -3336.73486 2
9 35 1964.28577 -3146.93896 2
9 36 1964.28577 -2957.14307 2
9 37 1964.28577 -2767.34717 2
9 38 1964.28577 -2577.55127 2
9 39 1964.28577 -2387.75537 2
9 40 1964.28577 -2197.95947 2
9 41 1964.28577 -2008.16357 2
9 42 1964.28577 -1818.36768 2
9 43 1964.28577 -1628.57178 2
9 44 1964.28577 -1438.77588 2
9 45 1964.28577 -1248.97949 2
9 46 1964.28577 -1059.18359 2
9 47 1964.28577 -869.387695 2
9 48 1964.28577 -679.591797 2
9 49 1964.28577 -489.795898 1
9 50 1964.28577 -300 1
10 1 2209.82153 -9600 8
10 2 2209.82153 -9410.2041 7
10 3 2209.82153 -9220.4082 7
10 4 2209.82153 -9030.6123 7
10 5 2209.82153 -8840.81641 7
10 6 2209.82153 -8651.02051 7
10 7 2209.82153 -8461.22461 6
10 8 2209.82153 -8271.42871 6
10 9 2209.82153 -8081.63281 6
10 10 2209.82153 -7891.83691 6
10 11 2209.82153 -7702.04102 6
10 12 2209.82153 -7512.24512 5
10 13 2209.82153 -7322.44922 5
10 14 2209.82153 -7132.65332 5
10 15 2209.82153 -6942.85742 4
10 16 2209.82153 -6753.06152 4
10 17 2209.82153 -6563.26562 4
10 18 2209.82153 -6373.46973 4
10 19 2209.82153 -6183.67383 4
10 20 2209.82153 -5993.87793 4
10 21 2209.82153 -5804.08203 4
10 22 2209.82153 -5614.28613 4
10 23 2209.82153 -5424.48975 4
10 24 2209.82153 -5234.69385 4
10 25 2209.82153 -5044.89795 4
10 26 2209.82153 -4855.10205 3
10 27 2209.82153 -4665.30615 3
10 28 2209.82153 -4475.51025 2
10 29 2209.82153 -4285.71436 2
10 30 2209.82153 -4095.91846 2
10 31 2209.82153 -3906.12256 2
10 32 2209.82153 -3716.32666 2
10 33 2209.82153 -3526.53076 2
10 34 2209.82153 -3336.73486 2
10 35 2209.82153 -3146.93896 2
10 36 2209.82153 -2957.14307 2
10 37 2209.82153 -2767.34717 2
10 38 2209.82153 -2577.55127 2
10 39 2209.82153 -2387.75537 2
10 40 2209.82153 -2197.95947 2
10 41 2209.82153 -2008.16357 2
10 42 2209.82153 -1818.36768 2
10 43 2209.82153 -1628.57178 2
10 44 2209.82153 -1438.77588 2
10 45 2209.82153 -1248.97949 2
10 46 2209.82153 -1059.18359 2
10 47 2209.82153 -869.387695 2
10 48 2209.82153 -679.591797 2
10 49 2209.82153 -489.795898 1
10 50 2209.82153 -300 1
11 1 2455.35718 -9600 8
11 2 2455.35718 -9410.2041 7
11 3 2455.35718 -9220.4082 7
11 4 2455.35718 -9030.6123 7
11 5 2455.35718 -8840.81641 7
11 6 2455.35718 -8651.02051 7
11 7 2455.35718 -8461.22461 7
11 8 2455.35718 -8271.42871 6
11 9 2455.35718 -8081.63281 6
11 10 2455.35718 -7891.83691 6
11 11 2455.35718 -7702.04102 6
11 12 2455.35718 -7512.24512 5
11 13 2455.35718 -7322.44922 5
11 14 2455.35718 -7132.65332 5
11 15 2455.35718 -6942.85742 4
11 16 2455.35718 -6753.06152 4
11 17 2455.35718 -6563.26562 4
11 18 2455.35718 -6373.46973 4
11 19 2455.35718 -6183.67383 4
11 20 2455.35718 -5993.87793 4
11 21 2455.35718 -5804.08203 4
11 22 2455.35718 -5614.28613 4
11 23 2455.35718 -5424.48975 4
11 24 2455.35718 -5234.69385 4
11 25 2455.35718 -5044.89795 4
11 26 2455.35718 -4855.10205 4
11 27 2455.35718 -4665.30615 3
11 28 2455.35718 -4475.51025 2
11 29 2455.35718 -4285.71436 2
11 30 2455.35718 -4095.91846 2
11 31 2455.35718 -3906.12256 2
11 32 2455.35718 -3716.32666 2
11 33 2455.35718 -3526.53076 2
11 34 2455.35718 -3336.73486 2
11 35 2455.35718 -3146.93896 2
11 36 2455.35718 -2957.14307 2
11 37 2455.35718 -2767.34717 2
11 38 2455.35718 -2577.55127 2
11 39 2455.35718 -2387.75537 2
11 40 2455.35718 -2197.95947 2
11 41 2455.35718 -2008.16357 2
11 42 2455.35718 -1818.36768 2
11 43 2455.35718 -1628.57178 2
11 44 2455.35718 -1438.77588 2
11 45 2455.35718 -1248.97949 2
11 46 2455.35718 -1059.18359 2
11 47 2455.35718 -869.387695 2
11 48 2455.35718 -679.591797 2
11 49 2455.35718 -489.795898 1
11 50 2455.35718 -300 1
12 1 2700.89282 -9600 8
12 2 2700.89282 -9410.2041 7
12 3 2700.89282 -9220.4082 7
12 4 2700.89282 -9030.6123 7
12 5 2700.89282 -8840.81641 7
12 6 2700.89282 -8651.02051 7
12 7 2700.89282 -8461.22461 7
12 8 2700.89282 -8271.42871 6
12 9 2700.89282 -8081.63281 6
12 10 2700.89282 -7891.83691 6
12 11 2700.89282 -7702.04102 6
12 12 2700.89282 -7512.24512 5
12 13 2700.89282 -7322.44922 5
12 14 2700.89282 -7132.65332 5
12 15 2700.89282 -6942.85742 4
12 16 2700.89282 -6753.06152 4
12 17 2700.89282 -6563.26562 4
12 18 2700.89282 -6373.46973 4
12 19 2700.89282 -6183.67383 4
12 20 2700.89282 -5993.87793 4
12 21 2700.89282 -5804.08203 4
12 22 2700.89282 -5614.28613 4
12 23 2700.89282 -5424.48975 4
12 24 2700.89282 -5234.69385 4
12 25 2700.89282 -5044.89795 4
12 26 2700.89282 -4855.10205 4
12 27 2700.89282 -4665.30615 3
12 28 2700.89282 -4475.51025 2
12 29 2700.89282 -4285.71436 2
12 30 2700.89282 -4095.91846 2
12 31 2700.89282 -3906.12256 2
12 32 2700.89282 -3716.32666 2
12 33 2700.89282 -3526.53076 2
12 34 2700.89282 -3336.73486 2
12 35 2700.89282 -3146.93896 2
12 36 2700.89282 -2957.14307 2
12 37 2700.89282 -2767.34717 2
12 38 2700.89282 -2577.55127 2
12 39 2700.89282 -2387.75537 2
12 40 2700.89282 -2197.95947 2
12 41 2700.89282 -2008.16357 2
12 42 2700.89282 -1818.36768 2
12 43 2700.89282 -1628.57178 2
12 44 2700.89282 -1438.77588 2
12 45 2700.89282 -1248.97949 2
12 46 2700.89282 -1059.18359 2
12 47 2700.89282 -869.387695 2
12 48 2700.89282 -679.591797 2
12 49 2700.89282 -489.795898 1
12 50 2700.89282 -300 1
13 1 2946.42871 -9600 8
13 2 2946.42871 -9410.2041 7
13 3 2946.42871 -9220.4082 7
13 4 2946.42871 -9030.6123 7
13 5 2946.42871 -8840.81641 7
13 6 2946.42871 -8651.02051 7
13 7 2946.42871 -8461.22461 7
13 8 2946.42871 -8271.42871 6
13 9 2946.42871 -8081.63281 6
13 10 2946.42871 -7891.83691 6
13 11 2946.42871 -7702.04102 6
13 12 2946.42871 -7512.24512 5
13 13 2946.42871 -7322.44922 5
13 14 2946.42871 -7132.65332 5
13 15 2946.42871 -6942.85742 4
13 16 2946.42871 -6753.06152 4
13 17 2946.42871 -6563.26562 4
13 18 2946.42871 -6373.46973 4
13 19 2946.42871 -6183.67383 4
13 20 2946.42871 -5993.87793 4
13 21 2946.42871 -5804.08203 4
13 22 2946.42871 -5614.28613 4
13 23 2946.42871 -5424.48975 4
13 24 2946.42871 -5234.69385 4
13 25 2946.42871 -5044.89795 4
13 26 2946.42871 -4855.10205 4
13 27 2946.42871 -4665.30615 3
13 28 2946.42871 -4475.51025 2
13 29 2946.42871 -4285.71436 2
13 30 2946.42871 -4095.91846 2
13 31 2946.42871 -3906.12256 2
13 32 2946.42871 -3716.32666 2
13 33 2946.42871 -3526.53076 2
13 34 2946.42871 -3336.73486 2
13 35 2946.42871 -3146.93896 2
13 36 2946.42871 -2957.14307 2
13 37 2946.42871 -2767.34717 2
13 38 2946.42871 -2577.55127 2
13 39 2946.42871 -2387.75537 2
13 40 2946.42871 -2197.95947 2
13 41 2946.42871 -2008.16357 2
13 42 2946.42871 -1818.36768 2
13 43 2946.42871 -1628.57178 2
13 44 2946.42871 -1438.77588 2
13 45 2946.42871 -1248.97949 2
13 46 2946.42871 -1059.18359 2
13 47 2946.42871 -869.387695 2
13 48 2946.42871 -679.591797 2
13 49 2946.42871 -489.795898 1
13 50 2946.42871 -300 1
14 1 3191.96436 -9600 8
14 2 3191.96436 -9410.2041 7
14 3 3191.96436 -9220.4082 7
14 4 3191.96436 -9030.6123 7
14 5 3191.96436 -8840.81641 7
14 6 3191.96436 -8651.02051 7
14 7 3191.96436 -8461.22461 7
14 8 3191.96436 -8271.42871 6
14 9 3191.96436 -8081.63281 6
14 10 3191.96436 -7891.83691 6
14 11 3191.96436 -7702.04102 6
14 12 3191.96436 -7512.24512 5
14 13 3191.96436 -7322.44922 5
14 14 3191.96436 -7132.65332 5
14 15 3191.96436 -6942.85742 4
14 16 3191.96436 -6753.06152 4
14 17 3191.96436 -6563.26562 4
14 18 3191.96436 -6373.46973 4
14 19 3191.96436 -6183.67383 4
14 20 3191.96436 -5993.87793 4
14 21 3191.96436 -5804.08203 4
14 22 3191.96436 -5614.28613 4
14 23 3191.96436 -5424.48975 4
14 24 3191.96436 -5234.69385 4
14 25 3191.96436 -5044.89795 4
14 26 3191.96436 -4855.10205 4
14 27 3191.96436 -4665.30615 3
14 28 3191.96436 -4475.51025 2
14 29 3191.96436 -4285.71436 2
14 30 3191.96436 -4095.91846 2
14 31 3191.96436 -3906.12256 2
14 32 3191.96436 -3716.32666 2
14 33 3191.96436 -3526.53076 2
14 34 3191.96436 -3336.73486 2
14 35 3191.96436 -3146.93896 2
14 36 3191.96436 -2957.14307 2
14 37 3191.96436 -2767.34717 2
14 38 3191.96436 -2577.55127 2
14 39 3191.96436 -2387.75537 2
14 40 3191.96436 -2197.95947 2
14 41 3191.96436 -2008.16357 2
14 42 3191.96436 -1818.36768 2
14 43 3191.96436 -1628.57178 2
14 44 3191.96436 -1438.77588 2
14 45 3191.96436 -1248.97949 2
14 46 3191.96436 -1059.18359 2
14 47 3191.96436 -869.387695 2
14 48 3191.96436 -679.591797 2
14 49 3191.96436 -489.795898 1
14 50 3191.96436 -300 1
15 1 3437.5 -9600 8
15 2 3437.5 -9410.2041 7
15 3 3437.5 -9220.4082 7
15 4 3437.5 -9030.6123 7
15 5 3437.5 -8840.81641 7
15 6 3437.5 -8651.02051 7
15 7 3437.5 -8461.22461 7
15 8 3437.5 -8271.42871 6
15 9 3437.5 -8081.63281 6
15 10 3437.5 -7891.83691 6
15 11 3437.5 -7702.04102 6
15 12 3437.5 -7512.24512 5
15 13 3437.5 -7322.44922 5
15 14 3437.5 -7132.65332 5
15 15 3437.5 -6942.85742 4
15 16 3437.5 -6753.06152 4
15 17 3437.5 -6563.26562 4
15 18 3437.5 -6373.46973 4
15 19 3437.5 -6183.67383 4
15 20 3437.5 -5993.87793 4
15 21 3437.5 -5804.08203 4
15 22 3437.5 -5614.28613 4
15 23 3437.5 -5424.48975 4
15 24 3437.5 -5234.69385 4
15 25 3437.5 -5044.89795 4
15 26 3437.5 -4855.10205 4
15 27 3437.5 -4665.30615 3
15 28 3437.5 -4475.51025 2
15 29 3437.5 -4285.71436 2
15 30 3437.5 -4095.91846 2
15 31 3437.5 -3906.12256 2
15 32 3437.5 -3716.32666 2
15 33 3437.5 -3526.53076 2
15 34 3437.5 -3336.73486 2
15 35 3437.5 -3146.93896 2
15 36 3437.5 -2957.14307 2
15 37 3437.5 -2767.34717 2
15 38 3437.5 -2577.55127 2
15 39 3437.5 -2387.75537 2
15 40 3437.5 -2197.95947 2
15 41 3437.5 -2008.16357 2
15 42 3437.5 -1818.36768 2
15 43 3437.5 -1628.57178 2
15 44 3437.5 -1438.77588 2
15 45 3437.5 -1248.97949 2
15 46 3437.5 -1059.18359 2
15 47 3437.5 -869.387695 2
15 48 3437.5 -679.591797 2
15 49 3437.5 -489.795898 1
15 50 3437.5 -300 1
16 1 3683.03589 -9600 8
16 2 3683.03589 -9410.2041 7
16 3 3683.03589 -9220.4082 7
16 4 3683.03589 -9030.6123 7
16 5 3683.03589 -8840.81641 7
16 6 3683.03589 -8651.02051 7
16 7 3683.03589 -8461.22461 7
16 8 3683.03589 -8271.42871 6
16 9 3683.03589 -8081.63281 6
16 10 3683.03589 -7891.83691 6
16 11 3683.03589 -7702.04102 6
16 12 3683.03589 -7512.24512 5
16 13 3683.03589 -7322.44922 5
16 14 3683.03589 -7132.65332 5
16 15 3683.03589 -6942.85742 4
16 16 3683.03589 -6753.06152 4
16 17 3683.03589 -6563.26562 4
16 18 3683.03589 -6373.46973 4
16 19 3683.03589 -6183.67383 4
16 20 3683.03589 -5993.87793 4
16 21 3683.03589 -5804.08203 4
